Taxonomy	Rank	HMT	Taxonomy_ID	Notes	S700015298-RAF	S700015974-RAF	S700016085-RAF	S700016095-RAF	S700016176-RAF	S700016661-RAF	S700016759-RAF	S700023110-RAF	S700023485-RAF	S700023853-RAF	S700023944-RAF	S700024262-RAF	S700024314-RAF	S700024562-RAF	S700024681-RAF	S700024707-RAF	S700024874-RAF	S700024926-RAF	S700024974-RAF	S700032184-RAF	S700032278-RAF	S700032465-RAF	S700033187-RAF	S700033253-RAF	S700033416-RAF	S700033783-RAF	S700034288-RAF	S700034960-RAF	S700035631-RAF	S700035987-RAF	S700037024-RAF	S700037050-RAF	S700037118-RAF	S700037171-RAF	S700037228-RAF	S700037331-RAF	S700037385-RAF	S700037433-RAF	S700037708-RAF	S700037842-RAF	S700037924-RAF	S700038029-RAF	S700038154-RAF	S700038255-RAF	S700038362-RAF	S700038410-RAF	S700038574-RAF	S700038622-RAF	S700038730-RAF	S700038974-RAF	S700095406-RAF	S700095463-RAF	S700095577-RAF	S700095884-RAF	S700097287-RAF	S700099055-RAF	S700099115-RAF	S700099799-RAF	S700099942-RAF	S700100466-RAF	S700101691-RAF	S700102295-RAF	S700102901-RAF	S700102958-RAF	S700103649-RAF	S700105171-RAF	S700105228-RAF	S700105900-RAF	S700106046-RAF	S700106455-RAF	S700106926-RAF	S700106974-RAF	S700107431-RAF	S700107542-RAF	S700107599-RAF	S700107812-RAF	S700107926-RAF	S700108151-RAF	S700108214-RAF	S700108274-RAF	S700108892-RAF	S700109226-RAF	S700109559-RAF	S700109977-RAF	S700110802-RAF	S700111212-RAF	S700111801-RAF	S700112038-RAF	S700112808-RAF	S700113031-RAF	S700113101-RAF	S700113152-RAF	S700113531-RAF	S700113570-RAF	S700113644-RAF	S700113672-RAF	S700113797-RAF	S700113848-RAF	S700114045-RAF	S700114187-RAF	S700114242-RAF	S700114295-RAF	S700114450-RAF	S700114513-RAF	S700114643-RAF	S700114677-RAF	S700114725-RAF	S700114775-RAF	S700114826-RAF	S700114929-RAF	S700114985-RAF	S700116386-RAF	S700116706-RAF	S700116758-RAF	S700116806-RAF	S700116836-RAF	S700116896-RAF	S700117856-RAF	S700119218-RAF	S700119618-RAF	S700119792-RAF	S700120093-RAF	S700161732-RAF	S700163656-RAF	S700163971-RAF	S700164078-RAF	S700164187-RAF	S700164220-RAF	S700164277-RAF	S700164347-RAF	S700164399-RAF	S700164495-RAF	S700164763-RAF	S700164820-RAF	S700165140-RAF	S700165308-RAF	S700165404-RAF	S700165452-RAF	S700165483-RAF	S700165854-RAF	S700165903-RAF	S700166081-RAF	S700166639-RAF	S700171469-RAF	S700171521-RAF	S700171569-RAF	S700171924-RAF	S700172211-RAF	S700173269-RAF	S700173478-RAF
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;glacialis	species	003	2294		0.0	0.0	0.0	8.961	0.0	0.0	0.0	0.0	0.601	0.0	0.0	1.012	0.0	0.06	0.191	0.0	0.0	0.883	0.025	0.0	0.0	0.0	4.847	0.0	0.0	0.0	0.313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089	0.0	0.0	0.148	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.348	0.0	0.185	0.0	0.562	0.067	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.086	0.0	0.0	0.0	0.0	1.205	0.0	0.0	0.307	0.0	0.0	0.071	0.0	0.065
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;sp. HMT-004	species	004	2295		0.0	0.037	3.079	0.0	0.0	0.008	0.0	0.0	0.0	0.146	0.203	0.23	0.364	0.0	0.0	0.305	0.0	0.679	0.355	0.0	0.088	0.776	0.0	0.299	0.0	0.078	0.764	0.0	0.0	0.0	0.126	0.667	0.0	0.458	0.537	0.805	0.053	0.587	0.603	0.0	0.0	0.39	0.217	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.0	1.003	0.107	0.515	0.287	0.0	0.109	0.0	0.337	0.0	0.0	0.134	0.038	0.084	0.262	0.0	0.331	0.46	0.655	0.0	0.049	0.029	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.023	1.181	3.0	0.0	1.236	0.008	0.501	15.743	0.031	0.0	0.05	3.931	0.023	0.0	4.557	0.0	0.087	0.0	0.018	0.034	2.337	1.826	0.0	0.0	3.466	0.408	0.0	0.843	0.0	0.0	0.0	0.0	4.502	0.27	0.871	6.755	0.196	0.883	0.444	0.336	0.0	0.138	0.125	1.609	0.067	0.235	0.259	0.0	0.0	0.0	0.0	5.422	0.0	0.0	2.292	0.0	0.0	1.244	0.122	0.098
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;mirabilis	species	022	2313		0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.242	0.0	0.0	0.0	0.0	1.042	0.0	0.0	0.0	0.0	0.0	1.987	0.0	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.939	0.433	0.269	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.0	1.733	0.0	0.0	0.0	0.288	0.028	0.133	0.0	1.277	0.0	0.05	0.235	0.012	0.029	0.0	0.0	0.0	0.0	0.176	0.564	0.264	0.0	0.0	0.0	0.0	3.832	0.229	0.0	0.0	0.031	0.035	4.236	0.0	0.0	0.28	1.928	4.855	0.131	0.0	0.0	3.428	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.197	6.992	0.0	0.425	0.0	0.0	0.0	0.161	0.151	0.0	0.0	0.598	0.0	0.0	0.044	0.0	0.043	0.0	0.0	0.0	0.0	0.602	0.0	0.0	0.0	0.0	0.0	0.142	0.0	5.516
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;sp. HMT-406	species	406	2671		3.49	0.222	0.0	3.442	1.028	0.035	0.0	7.025	69.767	48.832	18.484	6.578	1.025	1.02	0.064	1.22	0.725	1.121	0.304	0.0	0.136	0.621	6.643	0.0	0.0	0.293	0.0	0.0	0.0	0.0	2.888	0.092	2.87	0.0	0.0	2.231	0.119	3.697	0.0	0.41	0.196	4.378	8.192	0.553	0.0	0.272	1.464	0.859	0.278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.478	0.382	0.0	0.0	6.434	0.481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.018	0.244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.247	0.016	0.0	1.895	0.031	0.138	0.05	0.0	0.023	0.0	4.996	0.034	0.044	0.037	0.018	0.137	2.142	0.395	0.0	0.0	0.151	0.031	0.0	0.763	0.0	0.0	0.0	0.0	0.67	0.0	0.49	1.033	0.587	0.642	0.008	0.448	0.387	0.184	0.125	0.0	0.067	0.059	0.0	0.517	1.699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.033
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;ebreus	species	209	2492		0.0	0.816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.346	0.0	5.759	0.0	0.0	0.0	0.0	0.025	0.0	0.029	2.329	0.0	0.0	0.0	0.0	0.0	0.056	0.748	0.12	0.063	0.0	0.0	0.0	1.773	0.0	0.04	0.0	1.048	0.137	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.723	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179	0.0	0.056	0.048	0.0	0.189	0.058	0.202	0.0	0.197	0.043	1.128	0.004	0.176	0.0	0.05	0.443	0.0	0.0	0.454	0.0	0.104	0.0	0.049	0.0	1.02	23.199	0.0	0.0	0.771	0.0	0.0	0.0	0.202	0.044	0.0	0.036	0.0	3.992	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.042	0.0	0.193	0.0	0.0	0.196	0.803	0.008	1.568	3.869	0.0	0.0	0.0	0.222	0.059	0.0	0.222	0.0	0.061	0.0	0.0	0.0	0.0	0.266	0.0	0.698	0.178	0.0	0.294
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;acidovorans	species	023	2314		0.0	0.0	0.0	0.0	0.192	0.05	0.03	0.746	0.0	0.136	0.102	0.0	0.033	0.0	0.0	0.762	0.0	0.0	0.101	0.0	0.097	0.0	0.0	0.336	0.0	0.059	0.0	0.0	0.0	0.33	0.565	0.0	0.0	0.131	3.17	0.293	0.0	0.0	0.0	0.091	0.078	0.037	0.125	0.0	0.0	0.924	0.123	1.141	0.0	0.187	0.0	0.0	0.274	0.725	0.0	0.0	0.0	0.0	0.389	0.578	0.0	0.0	0.0	0.0	0.0	0.0	0.668	0.0	0.0	0.53	0.367	0.0	0.089	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.0	0.201	0.0	0.0	0.136	1.214	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.0	0.0	0.0	0.526	0.0	0.0	0.0	0.018	0.0	0.195	0.0	0.0	0.0	0.151	0.063	0.0	0.0	1.438	0.0	0.0	0.0	0.575	0.116	0.163	0.0	0.0	0.241	0.034	0.784	0.0	0.0	0.062	0.0	0.044	0.0	0.216	0.37	0.523	0.0	0.62	3.012	0.0	0.369	0.0	0.0	0.0	0.0	24.099	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella;corrodens	species	577	2792		0.0	0.0	0.0	2.611	0.418	0.008	0.0	1.337	3.809	0.253	0.0	1.196	0.0	0.0	0.255	1.067	0.0	1.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.249	0.0	1.507	0.0	0.0	0.0	0.0	0.585	0.013	1.14	1.238	0.0	0.0	0.39	0.0	0.0	0.052	0.326	0.0	0.178	0.128	0.031	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.024	0.0	0.615	0.0	0.05	0.0	0.0	0.043	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.857	0.0	0.0	0.025	0.0	0.729	0.031	0.104	0.1	0.578	0.0	0.0	0.0	0.169	0.0	0.0	0.161	1.028	0.0	0.0	0.0	0.0	0.603	0.22	0.0	0.161	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0	0.0	0.08	0.034	0.0	0.0	0.0	0.0	0.0	0.044	0.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.685
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;oralis	species	706	2890		0.0	0.0	0.0	10.326	0.0	0.035	0.0	0.0	3.288	1.849	0.0	5.336	0.0	0.0	0.159	0.152	0.0	1.426	0.0	0.0	0.0	0.776	0.0	0.0	0.333	0.0	1.529	0.0	0.0	0.0	0.0	0.092	2.87	0.0	2.472	0.439	0.199	1.52	0.0	0.0	0.078	0.148	0.0	0.0	0.0	0.0	0.053	0.741	0.244	0.062	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.0	0.0	0.477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.899	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.244	0.0	0.0	0.0	0.0	0.0	1.429	0.0	0.124	0.098	0.0	0.0	0.062	0.0	0.201	2.274	0.0	0.08	0.0	1.382	0.0	0.0	0.0	1.406	5.94	0.0	0.0	0.0	0.075	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184	0.0	0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.175	0.0	0.0	2.154
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;sp. HMT-459	species	459	2701		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.268	0.0	0.0	0.0	0.0	0.175	0.0	0.0	6.992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;meningitidis	species	669	2864		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;subflava	species	476	2714	Because HMT-610 is not present individually, all equidistant reads were assigned to HMT-476 at this body site (RAF).;Some of the reads equidistant from these taxa (101-476-682) are included in HMT-476 because they are too close to differentiate at this site (RAF).	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.143	0.156	0.0	0.0	0.0	0.961	0.0	0.0	0.0	0.0	0.0	0.658	0.04	0.0	0.0	0.0	0.0	0.278	0.046	0.26	0.0	0.435	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.427	1.104	0.628	0.0	0.569	0.211	0.0	0.024	0.085	0.0	0.11	0.0	0.0	1.783	5.055	1.733	0.0	0.0	0.0	0.115	0.084	0.0	0.0	0.71	0.173	0.605	2.468	0.265	0.0	0.513	0.0	0.0	0.325	0.326	0.161	24.328	0.0	0.591	0.0	2.088	1.545	0.221	0.0	0.437	0.0	12.871	10.0	0.0	0.0	0.679	5.697	0.337	10.179	0.037	3.508	0.96	0.097	0.0	0.0	0.0	0.452	14.581	0.0	0.04	0.0	0.0	0.591	0.169	0.0	0.0	0.0	0.0	0.098	0.0	0.0	0.0	0.301	0.046	0.687	0.82	0.044	0.176	0.0	0.0	4.444	0.246	0.31	0.0	0.0	0.493	0.082	0.283	0.873	0.284	0.142	0.065
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseriaceae [G1];bacterium HMT-327	species	327	2607		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.488	0.0	0.0	0.0	7.616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202	0.0	5.185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.857	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.0	0.0
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;ureolyticus	species	842	3129		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;pylori	species	812	3128		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.0	9.555	0.0	0.0	13.638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;sakazakii	species	753	2924		0.698	0.148	0.0	2.789	0.0	0.004	0.0	0.0	1.043	1.09	0.583	2.3	0.232	0.0	0.239	0.534	2.872	0.0	0.405	0.0	0.0	0.311	0.0	0.0	0.0	0.02	0.035	0.0	0.0	0.0	0.0	0.0	0.552	1.44	1.128	0.732	0.119	0.864	0.0	0.046	0.118	0.26	0.228	0.0	0.131	0.0	0.018	0.044	0.464	0.156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.024	0.021	0.02	0.0	0.0	1.479	0.0	0.0	0.0	0.0	0.0	0.089	0.154	0.028	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	1.204	0.008	0.0	0.215	0.46	0.0	2.903	0.244	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.471	0.0	0.0	4.373	0.0	3.264
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;cancerogenus	species	565	2783	Reads equidistant to HMT-153 and HMT-565 were assigned to each taxon in proportion to the abundance of HMT-153 and HMT-565 individually at this body site (RAF).	14.703	0.019	0.0	4.599	0.497	0.201	5.245	1.71	0.0	0.443	0.163	1.633	0.0	0.0	0.092	1.181	0.209	0.402	0.076	0.0	0.005	0.0	1.436	0.019	0.0	0.989	0.017	0.0	0.0	0.0	0.565	0.115	1.944	0.266	0.672	0.243	0.076	0.121	0.587	0.023	0.059	0.042	0.137	0.0	0.026	0.0	0.018	0.111	0.006	0.0	0.008	0.0	0.253	0.0	0.0	0.043	0.0	0.145	0.505	0.0	0.0	0.0	0.053	0.0	0.46	0.0	0.048	0.0	0.322	0.0	0.0	0.0	0.045	0.068	0.0	0.038	0.0	0.024	0.0	0.05	0.0	0.009	0.0	0.0	0.011	0.018	0.041	0.0	0.0	0.0	0.0	0.0	1.393	0.0	0.0	0.0	0.079	0.0	0.279	0.0	0.0	0.0	0.0	0.01	0.0	0.017	0.022	0.0	0.009	0.0	0.0	0.038	0.176	0.0	0.0	0.063	0.0	0.0	0.0	0.153	0.0	0.0	0.144	0.0	0.0	0.0	0.0	0.443	0.021	0.112	0.021	0.035	0.204	4.56	0.011	0.352	0.163	0.0	0.0	0.0	0.776	0.0	0.0	0.064	0.324	0.118	0.044	0.517	0.0	0.914
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;aerogenes	species	153	2440	Reads equidistant to HMT-153 and HMT-565 were assigned to each taxon in proportion to the abundance of HMT-153 and HMT-565 individually at this body site (RAF).	0.0	0.0	0.0	0.0	0.017	0.447	11.545	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.012	0.0	0.0	0.176	0.0	0.0	0.029	0.155	0.0	0.0	0.0	2.271	0.0	0.0	0.0	0.0	0.0	0.0	0.816	0.29	0.0	0.324	0.01	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.342	0.0	0.0	0.0	0.0	0.0	0.199	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.668	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.392	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.017	0.0	0.0	0.034	0.046	0.0	0.044	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.182	0.157	0.0	0.0	0.105	0.0	0.163
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;pestis	species	827	2976		1.134	0.0	0.0	0.0	0.662	0.004	0.592	0.0	0.0	0.0	0.42	1.61	0.0	0.3	0.08	0.229	0.0	0.0	0.0	0.0	0.049	4.037	0.0	0.0	0.0	0.039	0.278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.699	0.0	0.0	0.0	0.0	0.0	0.0	0.445	0.068	0.0	0.0	0.38	0.0	0.0	0.151	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.145	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.238	0.0	0.963	0.0	0.0	0.0	0.046	0.0	0.0	0.022	0.0	0.086	0.0	1.569	0.184	1.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098
