Taxonomy	Rank	HMT	Notes	Max	AKE-mean	AKE-10p	AKE-90p	AKE-sd	AKE-prev	ANA-mean	ANA-10p	ANA-90p	ANA-sd	ANA-prev	BMU-mean	BMU-10p	BMU-90p	BMU-sd	BMU-prev	HPA-mean	HPA-10p	HPA-90p	HPA-sd	HPA-prev	LAF-mean	LAF-10p	LAF-90p	LAF-sd	LAF-prev	LRC-mean	LRC-10p	LRC-90p	LRC-sd	LRC-prev	MVA-mean	MVA-10p	MVA-90p	MVA-sd	MVA-prev	PFO-mean	PFO-10p	PFO-90p	PFO-sd	PFO-prev	PTO-mean	PTO-10p	PTO-90p	PTO-sd	PTO-prev	RAF-mean	RAF-10p	RAF-90p	RAF-sd	RAF-prev	RRC-mean	RRC-10p	RRC-90p	RRC-sd	RRC-prev	SAL-mean	SAL-10p	SAL-90p	SAL-sd	SAL-prev	STO-mean	STO-10p	STO-90p	STO-sd	STO-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	THR-mean	THR-10p	THR-90p	THR-sd	THR-prev	TDO-mean	TDO-10p	TDO-90p	TDO-sd	TDO-prev	VIN-mean	VIN-10p	VIN-90p	VIN-sd	VIN-prev
Bacteria;Patescibacteria;Patescibacteria [C1];Patescibacteria [C1 O1];Patescibacteria [C1 O1 F1];Patescibacteria [C1 O1 F1 G1]	genus			0.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.014	0.038	17.123	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.091	1.149	0.007	0.0	0.0	0.111	1.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.016	0.567	0.072	0.0	0.172	0.171	43.077	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.339	0.225	45.695	0.154	0.0	0.459	0.372	47.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Nanosyncoccaceae;Nanosyncoccus	genus			3.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.072	0.061	45.205	0.087	0.0	0.204	0.13	65.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.221	0.007	0.608	0.293	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.286	0.091	8.407	4.537	93.846	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.13	0.297	41.722	0.028	0.0	0.061	0.088	28.477	0.195	0.0	0.477	0.241	78.571	0.165	0.0	0.366	0.34	81.29	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Nanoperiomorbaceae;Nanoperiomorbus	genus			0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.013	5.479	0.004	0.0	0.0	0.03	4.698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.022	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.067	0.102	16.154	0.0	0.0	0.0	0.0	0.0	0.148	0.0	0.099	0.805	18.543	0.046	0.0	0.014	0.271	12.583	0.003	0.0	0.0	0.024	3.274	0.002	0.0	0.0	0.014	3.871	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Patescibacteria [C1];Absconditabacterales;Absconditicoccaceae;Absconditicoccaceae [G1];bacterium HMT-345	species	345		0.315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.019	0.035	18.493	0.028	0.0	0.035	0.121	18.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206	0.0	0.222	0.844	40.0	0.01	0.0	0.0	0.106	4.147	0.0	0.0	0.0	0.0	0.0	0.315	0.0	1.056	0.908	45.385	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.06	0.046	25.828	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.143	0.415	27.679	0.078	0.0	0.07	0.528	25.161	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Patescibacteria [C1];Absconditabacterales;Absconditicoccaceae;Absconditicoccaceae [G1];bacterium HMT-874	species	874		0.196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.023	0.027	22.603	0.008	0.0	0.024	0.024	19.463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.075	0.072	28.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196	0.0	0.601	0.408	52.308	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.397	0.247	50.331	0.111	0.0	0.402	0.233	51.656	0.02	0.0	0.035	0.092	18.75	0.016	0.0	0.017	0.109	15.484	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;sp. HMT-448	species	448		0.555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.006	0.608	10.274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.064	5.991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555	0.0	0.507	2.601	32.45	0.278	0.0	0.904	0.827	35.762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;rimae	species	750		0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.012	0.013	15.753	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.092	2.874	0.001	0.0	0.0	0.005	2.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.082	0.571	30.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.022	1.416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.089	0.13	35.099	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.014	0.094	11.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacteraceae [G1];bacterium HMT-274	species	274		0.822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.023	0.182	23.973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.071	1.245	33.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.191	0.151	44.615	0.0	0.0	0.0	0.0	0.0	0.822	0.0	2.657	1.649	61.589	0.233	0.0	0.809	0.549	43.046	0.043	0.0	0.033	0.471	19.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;sp. HMT-277	species	277	Reads equidistant to HMT-277 and HMT-284 were assigned to each taxon in proportion to the abundance of HMT-277 and HMT-284 individually at these sites (SAL,SUBP,SUPP).;	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.027	8.904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.038	0.074	20.769	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.046	0.087	23.179	0.03	0.0	0.034	0.117	23.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;rava	species	302		0.493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.026	0.115	26.027	0.064	0.0	0.176	0.171	44.966	0.01	0.0	0.0	0.096	3.448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.256	0.0	0.815	0.594	62.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237	0.0	0.547	0.524	60.769	0.022	0.0	0.0	0.271	0.654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.493	0.0	1.434	1.129	57.143	0.103	0.0	0.364	0.25	49.032	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Hoylesella;shahii	species	795		0.339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.096	0.198	39.041	0.144	0.0	0.44	0.373	34.899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.866	0.771	47.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.0	0.626	0.408	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.339	0.0	1.24	0.708	48.214	0.193	0.0	0.759	0.457	39.355	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;vespertina	species	306		0.587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.037	0.116	28.082	0.065	0.0	0.167	0.155	48.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.329	0.0	0.783	0.885	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.562	0.311	55.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.587	0.0	1.858	1.14	64.286	0.174	0.0	0.456	0.378	59.355	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;veroralis	species	572		0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.052	0.032	22.603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081	0.0	0.083	0.431	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.098	0.187	31.788	0.03	0.0	0.043	0.162	21.854	0.009	0.0	0.018	0.037	12.798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;serpentiformis	species	286		0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.102	0.117	45.205	0.027	0.0	0.103	0.048	40.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176	0.0	0.532	0.342	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.132	0.209	43.077	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.477	0.449	60.265	0.15	0.0	0.403	0.358	57.616	0.17	0.0	0.434	0.414	47.619	0.077	0.0	0.304	0.165	51.613	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT-864	species	864	Reads equidistant to HMT-700 and HMT-864 were assigned to each taxon in proportion to the abundance of HMT-700 and HMT-864 individually at these sites (SUBP,SUPP).	0.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.027	0.075	21.918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102	0.0	0.34	0.304	41.06	0.076	0.0	0.177	0.211	44.371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;mutans	species	686		0.238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.0	0.078	0.352	21.233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176	0.0	0.183	0.813	25.166	0.238	0.0	0.175	1.23	25.828	0.06	0.0	0.0	0.996	7.738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parasanguinis	species	411	Reads equidistant to HMT-411 and HMT-721 were assigned to each taxon in proportion to the abundance of HMT-411 and HMT-721 individually at these sites (BMU,HPA,PTO,SAL,THR,TDO).;Neither HMT-411 nor HMT-721 were present singularly so these reads were split evenly at this site (STO).;	0.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.029	0.065	52.055	0.053	0.0	0.115	0.184	47.651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.154	0.302	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.083	0.115	70.0	0.011	0.0	0.014	0.066	39.869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.278	0.4	83.929	0.125	0.0	0.325	0.327	81.935	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae [G3];bacterium HMT-100	species	100		0.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.055	0.044	34.932	0.025	0.0	0.069	0.078	28.859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.13	0.186	34.667	0.004	0.0	0.0	0.032	3.226	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.068	0.135	25.385	0.0	0.0	0.0	0.0	0.0	0.084	0.0	0.237	0.156	61.589	0.098	0.0	0.249	0.212	54.305	0.059	0.0	0.158	0.192	23.81	0.041	0.0	0.032	0.161	23.871	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;parvum	species	934	Reads equidistant to HMT-108 and HMT-934 were assigned to each taxon in proportion to the abundance of HMT-108 and HMT-934 individually at these sites (BMU,HPA,PTO,SAL,THR,TDO).;Because HMT-934 is not present individually, all equidistant reads were assigned to HMT-108 at these sites (LRC,RAF).;	0.168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.018	0.02	43.151	0.049	0.0	0.136	0.083	79.195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.001	0.189	0.08	91.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.168	0.0	0.504	0.279	80.769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.0	0.288	0.145	80.952	0.066	0.0	0.165	0.101	87.742	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Gallibacter;brachy	species	557		0.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.014	0.036	18.493	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.229	3.448	0.001	0.0	0.0	0.012	2.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.0	0.276	0.43	42.0	0.012	0.0	0.0	0.113	2.765	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.028	0.018	20.769	0.0	0.0	0.0	0.0	0.0	0.113	0.0	0.334	0.191	61.589	0.017	0.0	0.047	0.035	38.411	0.046	0.0	0.076	0.212	25.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Peptostreptococcus;stomatis	species	112		0.247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.067	0.075	34.247	0.216	0.0	0.596	0.336	71.812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.247	0.0	0.606	0.484	83.333	0.014	0.0	0.0	0.097	8.756	0.0	0.0	0.0	0.0	0.0	0.242	0.0	0.638	0.487	61.538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196	0.0	0.544	0.32	72.619	0.123	0.0	0.323	0.177	71.613	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Eubacteriales;Ruminococcaceae;Ruminococcaceae [G1];bacterium HMT-075	species	075		1.344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.038	0.048	27.397	0.039	0.0	0.109	0.091	39.597	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.033	3.161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127	0.0	0.284	0.336	59.333	0.008	0.0	0.0	0.063	2.765	0.0	0.0	0.0	0.0	0.0	1.344	0.0	3.582	2.433	81.538	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.154	0.291	36.424	0.04	0.0	0.103	0.126	30.464	0.173	0.0	0.498	0.417	52.381	0.119	0.0	0.155	0.704	43.226	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT-218	species	218		0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.008	0.404	10.959	0.123	0.0	0.093	0.763	15.436	0.016	0.0	0.0	0.176	2.299	0.005	0.0	0.0	0.079	1.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.383	0.0	0.615	1.662	21.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101	0.0	0.155	0.44	13.846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.966	1.956	22.619	0.363	0.0	0.178	1.769	18.71	0.0	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT-498	species	498		0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.017	7.534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.1	9.934	0.021	0.0	0.0	0.145	9.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Patescibacteria [C1];Patescibacteria [C1 O1];Patescibacteria [C1 O1 F1];Patescibacteria [C1 O1 F1 G1];bacterium HMT-872	species	872		0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.014	0.038	17.123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.111	1.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.0	0.148	0.146	35.385	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.257	0.208	39.073	0.133	0.0	0.356	0.366	39.735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella;sp. HMT-012	species	012		0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.285	7.534	0.004	0.0	0.0	0.027	3.356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.093	3.077	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.172	6.623	0.037	0.0	0.0	0.211	8.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;sp. HMT-458	species	458		0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.06	0.107	39.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.014	0.046	13.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.098	0.109	33.846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.124	0.135	42.384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Saccharimonas;sp. HMT-349	species	349		0.279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.012	0.077	13.699	0.006	0.0	0.008	0.03	10.738	0.009	0.0	0.0	0.113	1.724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.019	0.047	15.333	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.069	1.416	0.097	0.0	0.286	0.244	31.538	0.0	0.0	0.0	0.0	0.0	0.279	0.0	0.535	0.798	41.722	0.152	0.0	0.237	0.542	27.152	0.009	0.0	0.0	0.105	7.738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Nanosyncoccaceae;Nanosyncoccus;sp. HMT-351	species	351		3.286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.072	0.061	45.205	0.087	0.0	0.204	0.13	65.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.221	0.007	0.608	0.293	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.286	0.091	8.407	4.537	93.846	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.13	0.297	41.722	0.028	0.0	0.061	0.088	28.477	0.195	0.0	0.477	0.241	78.571	0.165	0.0	0.366	0.34	81.29	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Nanoperiomorbaceae;Nanoperiomorbus;periodonticus	species	356		0.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.013	5.479	0.004	0.0	0.0	0.03	4.698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.022	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.067	0.102	16.154	0.0	0.0	0.0	0.0	0.0	0.148	0.0	0.099	0.805	18.543	0.046	0.0	0.014	0.271	12.583	0.003	0.0	0.0	0.024	3.274	0.002	0.0	0.0	0.014	3.871	0.0	0.0	0.0	0.0	0.0
